subject,ma_mau,substance,intensity,band,t_center,power
P011,S1_5,Sucrose,5,delta,4.5,5.117352570602052e-10
P011,S1_5,Sucrose,5,theta,4.5,3.1841598382651317e-10
P011,H2O,Water,0,theta,4.5,3.5192278847139125e-10
P011,S1_7,Sucrose,7,theta,4.5,6.552892796331487e-10
P011,S2_12,Sucralose,12,theta,4.5,3.4760578122089578e-09
P011,S1_12,Sucrose,12,theta,4.5,6.751747442124333e-10
P011,S2_7,Sucralose,7,theta,4.5,4.3375149376086764e-10
P011,S2_5,Sucralose,5,theta,4.5,1.102710153836193e-09
P011,S2_5,Sucralose,5,theta,4.5,3.05010072125646e-10
P011,H2O,Water,0,theta,4.5,4.5974101892590825e-10
P011,S2_7,Sucralose,7,theta,4.5,7.210339807074904e-10
P011,S1_12,Sucrose,12,theta,4.5,4.916907640385204e-10
P011,S2_12,Sucralose,12,theta,4.5,2.1292154117069416e-09
P011,S1_7,Sucrose,7,theta,4.5,1.085538622220651e-09
P011,S1_5,Sucrose,5,theta,4.5,5.723406860591546e-10
P011,S1_5,Sucrose,5,alpha,4.5,3.7589496501747623e-10
P011,H2O,Water,0,alpha,4.5,6.962574401438898e-10
P011,S1_7,Sucrose,7,alpha,4.5,8.366749823282841e-10
P011,S2_12,Sucralose,12,alpha,4.5,1.1492566191003198e-09
P011,S1_12,Sucrose,12,alpha,4.5,5.212762638795614e-10
P011,S2_7,Sucralose,7,alpha,4.5,3.386262249377318e-10
P011,S2_5,Sucralose,5,alpha,4.5,1.425292802161521e-09
P011,S2_5,Sucralose,5,alpha,4.5,4.4260889854898453e-10
P011,H2O,Water,0,alpha,4.5,7.4077866692739e-10
P011,S2_7,Sucralose,7,alpha,4.5,4.001515017579438e-10
P011,S1_12,Sucrose,12,alpha,4.5,4.540941314673662e-10
P011,S2_12,Sucralose,12,alpha,4.5,4.3800836605165233e-10
P011,S1_7,Sucrose,7,alpha,4.5,8.162518550647995e-10
P011,S1_5,Sucrose,5,alpha,4.5,4.561312564384434e-10
P011,S1_5,Sucrose,5,beta,4.5,1.7539299989565693e-09
P011,H2O,Water,0,beta,4.5,2.5991359196162227e-09
P011,S1_7,Sucrose,7,beta,4.5,2.6406881317056212e-09
P011,S2_12,Sucralose,12,beta,4.5,3.978051447131031e-09
P011,S1_12,Sucrose,12,beta,4.5,2.340362183735411e-09
P011,S2_7,Sucralose,7,beta,4.5,1.1711824751186914e-09
P011,S2_5,Sucralose,5,beta,4.5,2.161382650894503e-09
P011,S2_5,Sucralose,5,beta,4.5,1.6872458621118896e-09
P011,H2O,Water,0,beta,4.5,2.472382007433362e-09
P011,S2_7,Sucralose,7,beta,4.5,2.137392085674047e-09
P011,S1_12,Sucrose,12,beta,4.5,1.2896778744925774e-09
P011,S2_12,Sucralose,12,beta,4.5,1.4313352116010508e-09
P011,S1_7,Sucrose,7,beta,4.5,2.096495514522868e-09
P011,S1_5,Sucrose,5,beta,4.5,9.474880691530972e-10
P011,S1_5,Sucrose,5,gamma,4.5,1.2974835484957324e-09
P011,H2O,Water,0,gamma,4.5,1.6018451609988737e-09
P011,S1_7,Sucrose,7,gamma,4.5,1.1345569108051697e-09
P011,S2_12,Sucralose,12,gamma,4.5,1.606833820367137e-09
P011,S1_12,Sucrose,12,gamma,4.5,1.7436811265338407e-09
P011,S2_7,Sucralose,7,gamma,4.5,1.181066648956745e-09
P011,S2_5,Sucralose,5,gamma,4.5,1.2263082950375935e-09
P011,S2_5,Sucralose,5,gamma,4.5,2.04000457298679e-09
P011,H2O,Water,0,gamma,4.5,1.198236775947537e-09
P011,S2_7,Sucralose,7,gamma,4.5,1.0283626075415839e-09
P011,S1_12,Sucrose,12,gamma,4.5,1.4808536671484197e-09
P011,S2_12,Sucralose,12,gamma,4.5,1.1595398256676171e-09
P011,S1_7,Sucrose,7,gamma,4.5,2.004957869427767e-09
P011,S1_5,Sucrose,5,gamma,4.5,9.954234770434233e-10
P011,S1_5,Sucrose,5,delta,5.0,5.460465457008393e-10
P011,H2O,Water,0,delta,5.0,1.1298689113951694e-09
P011,S1_7,Sucrose,7,delta,5.0,2.36054609369698e-09
P011,S2_12,Sucralose,12,delta,5.0,6.365439089838757e-10
P011,S1_12,Sucrose,12,delta,5.0,4.011284597836742e-10
P011,S2_7,Sucralose,7,delta,5.0,5.945321496306275e-10
P011,S2_5,Sucralose,5,delta,5.0,1.3170474801622354e-09
P011,S2_5,Sucralose,5,delta,5.0,6.326004922278796e-10
P011,H2O,Water,0,delta,5.0,1.7858078793491322e-09
P011,S2_7,Sucralose,7,delta,5.0,2.866223310538716e-10
P011,S1_12,Sucrose,12,delta,5.0,1.7206310863027142e-09
P011,S2_12,Sucralose,12,delta,5.0,5.292719232419184e-10
P011,S1_7,Sucrose,7,delta,5.0,1.538454255291959e-09
P011,S1_5,Sucrose,5,delta,5.0,4.143363916663947e-10
P011,S1_5,Sucrose,5,theta,5.0,4.117668554217453e-10
P011,H2O,Water,0,theta,5.0,6.989609118203761e-10
P011,S1_7,Sucrose,7,theta,5.0,5.282055043920623e-10
P011,S2_12,Sucralose,12,theta,5.0,3.924000522385038e-10
P011,S1_12,Sucrose,12,theta,5.0,3.0507434575407334e-10
P011,S2_7,Sucralose,7,theta,5.0,6.816251934076539e-10
P011,S2_5,Sucralose,5,theta,5.0,5.742290265084714e-10
P011,S2_5,Sucralose,5,theta,5.0,9.585146859668616e-10
P011,H2O,Water,0,theta,5.0,1.3974324926701774e-09
P011,S2_7,Sucralose,7,theta,5.0,3.2877260023941843e-10
P011,S1_12,Sucrose,12,theta,5.0,9.653873869667875e-10
P011,S2_12,Sucralose,12,theta,5.0,8.080922795799989e-10
P011,S1_7,Sucrose,7,theta,5.0,8.436948821058146e-10
P011,S1_5,Sucrose,5,theta,5.0,5.40269338732348e-10
P011,S1_5,Sucrose,5,alpha,5.0,9.719359369382641e-10
P011,H2O,Water,0,alpha,5.0,5.717883236905544e-10
P011,S1_7,Sucrose,7,alpha,5.0,1.1172366848380936e-09
P011,S2_12,Sucralose,12,alpha,5.0,4.732870581488977e-10
P011,S1_12,Sucrose,12,alpha,5.0,1.0779866826620773e-09
P011,S2_7,Sucralose,7,alpha,5.0,1.9123794389033925e-10
P011,S2_5,Sucralose,5,alpha,5.0,3.3770200289571375e-10
P011,S2_5,Sucralose,5,alpha,5.0,4.852662188242846e-10
P011,H2O,Water,0,alpha,5.0,6.400614903129174e-10
P011,S2_7,Sucralose,7,alpha,5.0,3.647733010851434e-10
P011,S1_12,Sucrose,12,alpha,5.0,4.857182559974463e-10
P011,S2_12,Sucralose,12,alpha,5.0,4.5031334851419844e-10
P011,S1_7,Sucrose,7,alpha,5.0,6.676802047150942e-10
P011,S1_5,Sucrose,5,alpha,5.0,9.89388087697337e-10
P011,S1_5,Sucrose,5,beta,5.0,2.438562625214715e-09
P011,H2O,Water,0,beta,5.0,2.6107677143143383e-09
P011,S1_7,Sucrose,7,beta,5.0,2.156087861103442e-09
P011,S2_12,Sucralose,12,beta,5.0,7.826972801547586e-10
P011,S1_12,Sucrose,12,beta,5.0,1.0052306247683109e-09
P011,S2_7,Sucralose,7,beta,5.0,1.2074596043332218e-09
P011,S2_5,Sucralose,5,beta,5.0,1.2157822727453875e-09
P011,S2_5,Sucralose,5,beta,5.0,9.890070001165838e-10
P011,H2O,Water,0,beta,5.0,1.8922614139548826e-09
P011,S2_7,Sucralose,7,beta,5.0,1.531835734074579e-09
P011,S1_12,Sucrose,12,beta,5.0,1.921764616749704e-09
P011,S2_12,Sucralose,12,beta,5.0,2.059972732769717e-09
P011,S1_7,Sucrose,7,beta,5.0,1.7075976978529453e-09
P011,S1_5,Sucrose,5,beta,5.0,2.1382712378222725e-09
P011,S1_5,Sucrose,5,gamma,5.0,2.176599272464921e-09
P011,H2O,Water,0,gamma,5.0,2.305788298486196e-09
P011,S1_7,Sucrose,7,gamma,5.0,2.4202965414184414e-09
P011,S2_12,Sucralose,12,gamma,5.0,4.2931870775423934e-10
P011,S1_12,Sucrose,12,gamma,5.0,1.3368536674837168e-09
P011,S2_7,Sucralose,7,gamma,5.0,8.805431701180149e-10
P011,S2_5,Sucralose,5,gamma,5.0,1.2886109451102705e-09
P011,S2_5,Sucralose,5,gamma,5.0,1.0956859239624954e-09
P011,H2O,Water,0,gamma,5.0,1.3646586851026491e-09
P011,S2_7,Sucralose,7,gamma,5.0,1.6885819090891174e-09
P011,S1_12,Sucrose,12,gamma,5.0,1.7073608976524394e-09
P011,S2_12,Sucralose,12,gamma,5.0,1.2083263893797487e-09
P011,S1_7,Sucrose,7,gamma,5.0,2.025129616589485e-09
P011,S1_5,Sucrose,5,gamma,5.0,1.0396523216505242e-09
P011,S1_5,Sucrose,5,delta,5.5,1.9374025869792454e-10
P011,H2O,Water,0,delta,5.5,5.744897678976406e-10
P011,S1_7,Sucrose,7,delta,5.5,9.039628939104017e-10
P011,S2_12,Sucralose,12,delta,5.5,5.875991692827546e-10
P011,S1_12,Sucrose,12,delta,5.5,5.463802739964242e-10
P011,S2_7,Sucralose,7,delta,5.5,1.6527833685124098e-09
P011,S2_5,Sucralose,5,delta,5.5,7.716148715561161e-10
P011,S2_5,Sucralose,5,delta,5.5,7.151367117913651e-10
P011,H2O,Water,0,delta,5.5,6.031710422665775e-10
P011,S2_7,Sucralose,7,delta,5.5,3.2241537399946485e-10
P011,S1_12,Sucrose,12,delta,5.5,6.263709473082332e-10
P011,S2_12,Sucralose,12,delta,5.5,3.7060798417670966e-10
P011,S1_7,Sucrose,7,delta,5.5,1.4151046317274306e-09
P011,S1_5,Sucrose,5,delta,5.5,5.013738203348631e-10
P011,S1_5,Sucrose,5,theta,5.5,3.3802675222824954e-10
P011,H2O,Water,0,theta,5.5,1.2179934144238109e-09
P011,S1_7,Sucrose,7,theta,5.5,1.8669561953503578e-09
P011,S2_12,Sucralose,12,theta,5.5,5.808607735583041e-10
P011,S1_12,Sucrose,12,theta,5.5,3.8727321369413245e-10
P011,S2_7,Sucralose,7,theta,5.5,4.1859363603813923e-10
P011,S2_5,Sucralose,5,theta,5.5,5.456930612275102e-10
P011,S2_5,Sucralose,5,theta,5.5,3.9292780617391865e-10
P011,H2O,Water,0,theta,5.5,7.719338620796928e-10
P011,S2_7,Sucralose,7,theta,5.5,4.5087903725826396e-10
P011,S1_12,Sucrose,12,theta,5.5,5.026588030397006e-10
P011,S2_12,Sucralose,12,theta,5.5,5.808918793130062e-10
P011,S1_7,Sucrose,7,theta,5.5,1.2416172886487995e-09
P011,S1_5,Sucrose,5,theta,5.5,5.617241248099808e-10
P011,S1_5,Sucrose,5,alpha,5.5,1.4569410940890007e-10
P011,H2O,Water,0,alpha,5.5,9.060739638521083e-10
P011,S1_7,Sucrose,7,alpha,5.5,1.180312213756803e-09
P011,S2_12,Sucralose,12,alpha,5.5,4.722500887707895e-10
P011,S1_12,Sucrose,12,alpha,5.5,2.9821408267874756e-10
P011,S2_7,Sucralose,7,alpha,5.5,3.8488306404216324e-10
P011,S2_5,Sucralose,5,alpha,5.5,4.911162745127884e-10
P011,S2_5,Sucralose,5,alpha,5.5,5.940441376740676e-10
P011,H2O,Water,0,alpha,5.5,5.657772816574589e-10
P011,S2_7,Sucralose,7,alpha,5.5,3.0745376130270416e-10
P011,S1_12,Sucrose,12,alpha,5.5,1.4619399702264077e-09
P011,S2_12,Sucralose,12,alpha,5.5,9.600337183942655e-10
P011,S1_7,Sucrose,7,alpha,5.5,1.0055402694125682e-09
P011,S1_5,Sucrose,5,alpha,5.5,6.558466925073425e-10
P011,S1_5,Sucrose,5,beta,5.5,1.0061287867663081e-09
P011,H2O,Water,0,beta,5.5,1.947972486373388e-09
P011,S1_7,Sucrose,7,beta,5.5,2.0629769773027903e-09
P011,S2_12,Sucralose,12,beta,5.5,8.291486932599185e-10
P011,S1_12,Sucrose,12,beta,5.5,2.439668718298039e-09
P011,S2_7,Sucralose,7,beta,5.5,1.196829513527437e-09
P011,S2_5,Sucralose,5,beta,5.5,1.942823242567818e-09
P011,S2_5,Sucralose,5,beta,5.5,1.0095607388021777e-09
P011,H2O,Water,0,beta,5.5,1.6566987365278737e-09
P011,S2_7,Sucralose,7,beta,5.5,2.573239300776208e-09
P011,S1_12,Sucrose,12,beta,5.5,1.5690739914601696e-09
P011,S2_12,Sucralose,12,beta,5.5,1.8381920549684848e-09
P011,S1_7,Sucrose,7,beta,5.5,1.7599846357413594e-09
P011,S1_5,Sucrose,5,beta,5.5,1.4742954886953688e-09
P011,S1_5,Sucrose,5,gamma,5.5,1.080000842925932e-09
P011,H2O,Water,0,gamma,5.5,1.8116248102426387e-09
P011,S1_7,Sucrose,7,gamma,5.5,1.958973393742249e-09
P011,S2_12,Sucralose,12,gamma,5.5,5.184438037301163e-10
P011,S1_12,Sucrose,12,gamma,5.5,1.20932925805641e-09
P011,S2_7,Sucralose,7,gamma,5.5,1.539104173021514e-09
P011,S2_5,Sucralose,5,gamma,5.5,1.4980662234112371e-09
P011,S2_5,Sucralose,5,gamma,5.5,8.952334985012375e-10
P011,H2O,Water,0,gamma,5.5,1.591398977161361e-09
P011,S2_7,Sucralose,7,gamma,5.5,1.8371010311357145e-09
P011,S1_12,Sucrose,12,gamma,5.5,2.1237123812974884e-09
P011,S2_12,Sucralose,12,gamma,5.5,2.451514159140285e-09
P011,S1_7,Sucrose,7,gamma,5.5,1.01232821944948e-09
P011,S1_5,Sucrose,5,gamma,5.5,1.2373216678015579e-09
P011,S1_5,Sucrose,5,delta,6.0,2.367706415433344e-10
P011,H2O,Water,0,delta,6.0,7.056536673526427e-10
P011,S1_7,Sucrose,7,delta,6.0,6.411917045145337e-10
P011,S2_12,Sucralose,12,delta,6.0,2.5176682245857197e-09
P011,S1_12,Sucrose,12,delta,6.0,1.0051277212063102e-09
P011,S2_7,Sucralose,7,delta,6.0,1.4555957268132613e-09
P011,S2_5,Sucralose,5,delta,6.0,8.889969846183339e-10
P011,S2_5,Sucralose,5,delta,6.0,2.7211807726049653e-10
P011,H2O,Water,0,delta,6.0,7.026056202519142e-10
P011,S2_7,Sucralose,7,delta,6.0,5.449743537418243e-10
P011,S1_12,Sucrose,12,delta,6.0,6.774042646819422e-10
P011,S2_12,Sucralose,12,delta,6.0,7.535896443519453e-10
P011,S1_7,Sucrose,7,delta,6.0,3.6082412116665957e-10
P011,S1_5,Sucrose,5,delta,6.0,5.446875951731747e-10
P011,S1_5,Sucrose,5,theta,6.0,3.714501758968408e-10
P011,H2O,Water,0,theta,6.0,7.034853313245644e-10
P011,S1_7,Sucrose,7,theta,6.0,6.176181723720751e-10
P011,S2_12,Sucralose,12,theta,6.0,4.469250560380161e-09
P011,S1_12,Sucrose,12,theta,6.0,4.1139312563361443e-10
P011,S2_7,Sucralose,7,theta,6.0,6.028010249871086e-10
P011,S2_5,Sucralose,5,theta,6.0,3.016409488425025e-10
P011,S2_5,Sucralose,5,theta,6.0,2.7392745799811235e-10
P011,H2O,Water,0,theta,6.0,2.579330591766427e-10
P011,S2_7,Sucralose,7,theta,6.0,4.689552422281121e-10
P011,S1_12,Sucrose,12,theta,6.0,3.972291816729648e-10
P011,S2_12,Sucralose,12,theta,6.0,7.926191842364025e-10
P011,S1_7,Sucrose,7,theta,6.0,5.709340952726605e-10
P011,S1_5,Sucrose,5,theta,6.0,7.967932600586638e-10
P011,S1_5,Sucrose,5,alpha,6.0,5.012523909448828e-10
P011,H2O,Water,0,alpha,6.0,9.408754299892304e-10
P011,S1_7,Sucrose,7,alpha,6.0,2.192361172647511e-09
P011,S2_12,Sucralose,12,alpha,6.0,1.878469900660637e-09
P011,S1_12,Sucrose,12,alpha,6.0,5.244005264905882e-10
P011,S2_7,Sucralose,7,alpha,6.0,5.983519419543276e-10
P011,S2_5,Sucralose,5,alpha,6.0,3.6018717672217634e-10
P011,S2_5,Sucralose,5,alpha,6.0,2.9574413702731046e-10
P011,H2O,Water,0,alpha,6.0,4.2746046916638595e-10
P011,S2_7,Sucralose,7,alpha,6.0,4.55505051267263e-10
P011,S1_12,Sucrose,12,alpha,6.0,8.240933260452192e-10
P011,S2_12,Sucralose,12,alpha,6.0,7.464917030571618e-10
P011,S1_7,Sucrose,7,alpha,6.0,4.374084528446133e-10
P011,S1_5,Sucrose,5,alpha,6.0,8.264487118122787e-10
P011,S1_5,Sucrose,5,beta,6.0,1.1372581366181912e-09
P011,H2O,Water,0,beta,6.0,1.7775423984290062e-09
P011,S1_7,Sucrose,7,beta,6.0,1.991269513826668e-09
P011,S2_12,Sucralose,12,beta,6.0,1.737532440684303e-09
P011,S1_12,Sucrose,12,beta,6.0,2.3158179168883924e-09
P011,S2_7,Sucralose,7,beta,6.0,1.2794410251446005e-09
P011,S2_5,Sucralose,5,beta,6.0,1.1069591103169754e-09
P011,S2_5,Sucralose,5,beta,6.0,1.0973719747193969e-09
P011,H2O,Water,0,beta,6.0,1.8569136080223738e-09
P011,S2_7,Sucralose,7,beta,6.0,2.711248981710767e-09
P011,S1_12,Sucrose,12,beta,6.0,2.3049006413528826e-09
P011,S2_12,Sucralose,12,beta,6.0,2.093937666458106e-09
P011,S1_7,Sucrose,7,beta,6.0,8.494988514888847e-10
P011,S1_5,Sucrose,5,beta,6.0,2.0714136480402043e-09
P011,S1_5,Sucrose,5,gamma,6.0,8.118504893763288e-10
P011,H2O,Water,0,gamma,6.0,1.2372420573365426e-09
P011,S1_7,Sucrose,7,gamma,6.0,1.6567023168499863e-09
P011,S2_12,Sucralose,12,gamma,6.0,1.2489017580629852e-09
P011,S1_12,Sucrose,12,gamma,6.0,1.250391272746945e-09
P011,S2_7,Sucralose,7,gamma,6.0,1.1103925131500681e-09
P011,S2_5,Sucralose,5,gamma,6.0,1.4178847565369705e-09
P011,S2_5,Sucralose,5,gamma,6.0,1.0745255154943066e-09
P011,H2O,Water,0,gamma,6.0,1.4279405463058737e-09
P011,S2_7,Sucralose,7,gamma,6.0,1.789814584793488e-09
P011,S1_12,Sucrose,12,gamma,6.0,1.6906418656807632e-09
P011,S2_12,Sucralose,12,gamma,6.0,1.7199468435757711e-09
P011,S1_7,Sucrose,7,gamma,6.0,9.157368118147377e-10
P011,S1_5,Sucrose,5,gamma,6.0,2.3746373144475357e-09
P011,S1_5,Sucrose,5,delta,6.5,1.8335579121534774e-10
P011,H2O,Water,0,delta,6.5,5.112509884466389e-10
P011,S1_7,Sucrose,7,delta,6.5,2.8387098754476242e-09
P011,S2_12,Sucralose,12,delta,6.5,6.9773606028240535e-09
P011,S1_12,Sucrose,12,delta,6.5,6.928144542829011e-10
P011,S2_7,Sucralose,7,delta,6.5,7.671393824404201e-10
P011,S2_5,Sucralose,5,delta,6.5,3.7972873607937794e-10
P011,S2_5,Sucralose,5,delta,6.5,4.057276885046297e-10
P011,H2O,Water,0,delta,6.5,5.897280541990848e-10
P011,S2_7,Sucralose,7,delta,6.5,4.4206978556991444e-10
P011,S1_12,Sucrose,12,delta,6.5,9.899760329163731e-10
P011,S2_12,Sucralose,12,delta,6.5,4.917806560417062e-10
P011,S1_7,Sucrose,7,delta,6.5,7.44024936571022e-10
P011,S1_5,Sucrose,5,delta,6.5,8.030369811361437e-10
P011,S1_5,Sucrose,5,theta,6.5,5.461968063580122e-10
P011,H2O,Water,0,theta,6.5,4.6252176555673073e-10
P011,S1_7,Sucrose,7,theta,6.5,1.2748408613214103e-09
P011,S2_12,Sucralose,12,theta,6.5,1.1947388945315098e-09
P011,S1_12,Sucrose,12,theta,6.5,6.679371564310794e-10
P011,S2_7,Sucralose,7,theta,6.5,1.1484635564272697e-09
P011,S2_5,Sucralose,5,theta,6.5,4.791081485218608e-10
P011,S2_5,Sucralose,5,theta,6.5,2.5790794125955404e-10
P011,H2O,Water,0,theta,6.5,6.794421723195002e-10
P011,S2_7,Sucralose,7,theta,6.5,4.3771634856128185e-10
P011,S1_12,Sucrose,12,theta,6.5,7.819296717386163e-10
P011,S2_12,Sucralose,12,theta,6.5,6.62483816169262e-10
P011,S1_7,Sucrose,7,theta,6.5,3.4124306003369183e-10
P011,S1_5,Sucrose,5,theta,6.5,7.216404402203856e-10
P011,S1_5,Sucrose,5,alpha,6.5,9.580287562634996e-10
P011,H2O,Water,0,alpha,6.5,5.594059315761799e-10
P011,S1_7,Sucrose,7,alpha,6.5,1.4099135616365105e-09
P011,S2_12,Sucralose,12,alpha,6.5,1.156927806504482e-09
P011,S1_12,Sucrose,12,alpha,6.5,8.467585465559768e-10
P011,S2_7,Sucralose,7,alpha,6.5,2.4843266810534773e-09
P011,S2_5,Sucralose,5,alpha,6.5,5.063739959183539e-10
P011,S2_5,Sucralose,5,alpha,6.5,2.686276944928836e-10
P011,H2O,Water,0,alpha,6.5,3.202972514092613e-10
P011,S2_7,Sucralose,7,alpha,6.5,3.1741533753849584e-10
P011,S1_12,Sucrose,12,alpha,6.5,1.2245887580435674e-09
P011,S2_12,Sucralose,12,alpha,6.5,9.583457122677403e-10
P011,S1_7,Sucrose,7,alpha,6.5,4.769000210468385e-10
P011,S1_5,Sucrose,5,alpha,6.5,7.480514068596555e-10
P011,S1_5,Sucrose,5,beta,6.5,1.6653791308024625e-09
P011,H2O,Water,0,beta,6.5,1.3790351479607352e-09
P011,S1_7,Sucrose,7,beta,6.5,2.846637988374293e-09
P011,S2_12,Sucralose,12,beta,6.5,2.103234760097988e-09
P011,S1_12,Sucrose,12,beta,6.5,1.9221997845744127e-09
P011,S2_7,Sucralose,7,beta,6.5,1.7231187627371944e-09
P011,S2_5,Sucralose,5,beta,6.5,1.0933078810436338e-09
P011,S2_5,Sucralose,5,beta,6.5,1.4799464357484988e-09
P011,H2O,Water,0,beta,6.5,8.803955518606587e-10
P011,S2_7,Sucralose,7,beta,6.5,2.5787767238634748e-09
P011,S1_12,Sucrose,12,beta,6.5,1.68332274595758e-09
P011,S2_12,Sucralose,12,beta,6.5,1.5601378150457053e-09
P011,S1_7,Sucrose,7,beta,6.5,9.3402427278603e-10
P011,S1_5,Sucrose,5,beta,6.5,2.729810732074572e-09
P011,S1_5,Sucrose,5,gamma,6.5,1.6668249527989798e-09
P011,H2O,Water,0,gamma,6.5,1.5812135344499645e-09
P011,S1_7,Sucrose,7,gamma,6.5,2.4263709073232314e-09
P011,S2_12,Sucralose,12,gamma,6.5,1.012175128233156e-09
P011,S1_12,Sucrose,12,gamma,6.5,1.3584769489585675e-09
P011,S2_7,Sucralose,7,gamma,6.5,1.3693332772107226e-09
P011,S2_5,Sucralose,5,gamma,6.5,1.4053949059601587e-09
P011,S2_5,Sucralose,5,gamma,6.5,9.41036313953463e-10
P011,H2O,Water,0,gamma,6.5,9.58738658012758e-10
P011,S2_7,Sucralose,7,gamma,6.5,2.072880230029936e-09
P011,S1_12,Sucrose,12,gamma,6.5,1.676126714899854e-09
P011,S2_12,Sucralose,12,gamma,6.5,1.5705493963130847e-09
P011,S1_7,Sucrose,7,gamma,6.5,1.5514114024931542e-09
P011,S1_5,Sucrose,5,gamma,6.5,1.0487031645466143e-09
P011,S1_5,Sucrose,5,delta,7.0,4.0631479973339586e-10
P011,H2O,Water,0,delta,7.0,6.315279618056139e-10
P011,S1_7,Sucrose,7,delta,7.0,1.2910249777226897e-09
P011,S2_12,Sucralose,12,delta,7.0,1.6306772264677591e-09
P011,S1_12,Sucrose,12,delta,7.0,4.97131100075565e-10
P011,S2_7,Sucralose,7,delta,7.0,6.579877718433542e-09
P011,S2_5,Sucralose,5,delta,7.0,4.244277681842e-10
P011,S2_5,Sucralose,5,delta,7.0,3.7793101959156556e-10
P011,H2O,Water,0,delta,7.0,5.851157373733212e-10
P011,S2_7,Sucralose,7,delta,7.0,2.3820614327467085e-10
P011,S1_12,Sucrose,12,delta,7.0,7.968487837718174e-10
P011,S2_12,Sucralose,12,delta,7.0,7.469744652341188e-10
P011,S1_7,Sucrose,7,delta,7.0,6.538340252513925e-10
P011,S1_5,Sucrose,5,delta,7.0,4.980703973575521e-10
P011,S1_5,Sucrose,5,theta,7.0,3.483441787637941e-10
P011,H2O,Water,0,theta,7.0,1.152654680875524e-09
P011,S1_7,Sucrose,7,theta,7.0,1.0725752289602514e-09
P011,S2_12,Sucralose,12,theta,7.0,7.285592635706184e-10
P011,S1_12,Sucrose,12,theta,7.0,7.574119319830588e-10
P011,S2_7,Sucralose,7,theta,7.0,3.1227314368070004e-09
P011,S2_5,Sucralose,5,theta,7.0,4.0302414050670624e-10
P011,S2_5,Sucralose,5,theta,7.0,2.271983970328121e-10
P011,H2O,Water,0,theta,7.0,3.721414404618811e-10
P011,S2_7,Sucralose,7,theta,7.0,4.1200639985075816e-10
P011,S1_12,Sucrose,12,theta,7.0,1.7173395992866037e-09
P011,S2_12,Sucralose,12,theta,7.0,7.989232148959774e-10
P011,S1_7,Sucrose,7,theta,7.0,5.633993498527495e-10
P011,S1_5,Sucrose,5,theta,7.0,4.301387993694959e-10
P011,S1_5,Sucrose,5,alpha,7.0,5.65060994092038e-10
P011,H2O,Water,0,alpha,7.0,8.320202127492383e-10
P011,S1_7,Sucrose,7,alpha,7.0,1.6347070847169836e-09
P011,S2_12,Sucralose,12,alpha,7.0,9.271410327526906e-10
P011,S1_12,Sucrose,12,alpha,7.0,8.818752511106637e-10
P011,S2_7,Sucralose,7,alpha,7.0,1.427582279263701e-09
P011,S2_5,Sucralose,5,alpha,7.0,8.219496053906078e-10
P011,S2_5,Sucralose,5,alpha,7.0,3.440256615838044e-10
P011,H2O,Water,0,alpha,7.0,2.615049907417606e-10
P011,S2_7,Sucralose,7,alpha,7.0,3.460990252288836e-10
P011,S1_12,Sucrose,12,alpha,7.0,1.1526230648636885e-09
P011,S2_12,Sucralose,12,alpha,7.0,8.726445324422378e-10
P011,S1_7,Sucrose,7,alpha,7.0,1.1384828913472045e-09
P011,S1_5,Sucrose,5,alpha,7.0,1.2651210154508568e-09
P011,S1_5,Sucrose,5,beta,7.0,2.3251047291800683e-09
P011,H2O,Water,0,beta,7.0,2.4404140904388086e-09
P011,S1_7,Sucrose,7,beta,7.0,3.62709427496436e-09
P011,S2_12,Sucralose,12,beta,7.0,1.602569843592997e-09
P011,S1_12,Sucrose,12,beta,7.0,1.8033304364711345e-09
P011,S2_7,Sucralose,7,beta,7.0,3.388882363284072e-09
P011,S2_5,Sucralose,5,beta,7.0,2.1020045661053027e-09
P011,S2_5,Sucralose,5,beta,7.0,1.0493737171744556e-09
P011,H2O,Water,0,beta,7.0,7.763103667897319e-10
P011,S2_7,Sucralose,7,beta,7.0,1.960522055768022e-09
P011,S1_12,Sucrose,12,beta,7.0,1.4425423177155913e-09
P011,S2_12,Sucralose,12,beta,7.0,1.967604487191925e-09
P011,S1_7,Sucrose,7,beta,7.0,1.529423116112833e-09
P011,S1_5,Sucrose,5,beta,7.0,2.079144516553552e-09
