subject,ma_mau,substance,intensity,repeat,channel,band,abs_power,rel_power
P020,S2_7,Sucralose,7,2,F3,theta,3.558687663484565e-11,0.057894512105999725
P020,S2_7,Sucralose,7,2,F3,alpha,6.425160860179036e-11,0.104527732798668
P020,S2_7,Sucralose,7,2,F3,beta,1.5160235414260545e-10,0.2466342977290959
P020,S2_7,Sucralose,7,2,F3,gamma,1.579103573674229e-10,0.2568964731037756
P020,S2_7,Sucralose,7,2,F4,delta,1.190681830720994e-09,0.46485118253439456
P020,S2_7,Sucralose,7,2,F4,theta,3.2974390504971186e-10,0.12873451180744974
P020,S2_7,Sucralose,7,2,F4,alpha,2.684747543319706e-10,0.10481457246750538
P020,S2_7,Sucralose,7,2,F4,beta,4.47771801540149e-10,0.1748134943198512
P020,S2_7,Sucralose,7,2,F4,gamma,3.2475354840630605e-10,0.12678623887079893
P020,S2_7,Sucralose,7,2,C3,delta,1.3809539918057548e-09,0.3574998476342091
P020,S2_7,Sucralose,7,2,C3,theta,3.8034124646257885e-10,0.09846232276107786
P020,S2_7,Sucralose,7,2,C3,alpha,4.0949998350049476e-10,0.10601090447351422
P020,S2_7,Sucralose,7,2,C3,beta,8.07468144541945e-10,0.20903646345650825
P020,S2_7,Sucralose,7,2,C3,gamma,8.845466486986171e-10,0.22899046167469
P020,S2_7,Sucralose,7,2,C4,delta,5.4059405435523676e-11,0.2988284292054164
P020,S2_7,Sucralose,7,2,C4,theta,2.36135458270736e-11,0.13053045535046892
P020,S2_7,Sucralose,7,2,C4,alpha,1.6161406142032087e-11,0.08933667642597953
P020,S2_7,Sucralose,7,2,C4,beta,4.747318546499558e-11,0.26242126282358014
P020,S2_7,Sucralose,7,2,C4,gamma,3.9596949983573177e-11,0.21888317619455497
P020,S2_7,Sucralose,7,2,P3,delta,1.6757139999557525e-09,0.3981828734282714
P020,S2_7,Sucralose,7,2,P3,theta,2.532237808703467e-10,0.06017099140425396
P020,S2_7,Sucralose,7,2,P3,alpha,3.1956712327968816e-10,0.07593548505536914
P020,S2_7,Sucralose,7,2,P3,beta,9.911736734103085e-10,0.23552251837449173
P020,S2_7,Sucralose,7,2,P3,gamma,9.68724424672834e-10,0.23018813173761357
P020,S2_7,Sucralose,7,2,P4,delta,8.045202547452131e-11,0.39612793014553027
P020,S2_7,Sucralose,7,2,P4,theta,1.7456626324405726e-11,0.08595255635174498
P020,S2_7,Sucralose,7,2,P4,alpha,1.6269921218641584e-11,0.08010948360787284
P020,S2_7,Sucralose,7,2,P4,beta,4.8810956258026513e-11,0.24033432293186283
P020,S2_7,Sucralose,7,2,P4,gamma,4.010653982754704e-11,0.1974757069629888
P020,S2_7,Sucralose,7,2,O1,delta,1.5500158544504899e-09,0.355661446614782
P020,S2_7,Sucralose,7,2,O1,theta,3.986717910144665e-10,0.09147789392578777
P020,S2_7,Sucralose,7,2,O1,alpha,3.545237617779026e-10,0.08134783499872307
P020,S2_7,Sucralose,7,2,O1,beta,1.0021068164804787e-09,0.22994007383126758
P020,S2_7,Sucralose,7,2,O1,gamma,1.052803437209217e-09,0.24157275062943898
P020,S2_7,Sucralose,7,2,O2,delta,6.088389129004638e-11,0.3154858761261533
P020,S2_7,Sucralose,7,2,O2,theta,2.179653789083666e-11,0.11294448674852864
P020,S2_7,Sucralose,7,2,O2,alpha,1.9490584824372195e-11,0.10099558519074883
P020,S2_7,Sucralose,7,2,O2,beta,4.977965739495315e-11,0.2579463712608337
P020,S2_7,Sucralose,7,2,O2,gamma,4.1033851512952876e-11,0.2126276806737357
P020,S2_7,Sucralose,7,2,F7,delta,2.0044983858153763e-09,0.4198832763238503
P020,S2_7,Sucralose,7,2,F7,theta,3.936443726874222e-10,0.08245688301874497
P020,S2_7,Sucralose,7,2,F7,alpha,4.12398137009385e-10,0.08638524338193278
P020,S2_7,Sucralose,7,2,F7,beta,9.514203061386727e-10,0.19929448590702983
P020,S2_7,Sucralose,7,2,F7,gamma,1.0119807456567427e-09,0.21198011136844225
P020,S2_7,Sucralose,7,2,F8,delta,6.73786343325907e-11,0.36020115710337064
P020,S2_7,Sucralose,7,2,F8,theta,2.0816765094230133e-11,0.11128487462477253
P020,S2_7,Sucralose,7,2,F8,alpha,1.5603251564153478e-11,0.0834138198800587
P020,S2_7,Sucralose,7,2,F8,beta,4.205579775405802e-11,0.2248271601816922
P020,S2_7,Sucralose,7,2,F8,gamma,4.120390185669645e-11,0.22027298821010582
P020,S2_7,Sucralose,7,2,T7,delta,1.560020129435406e-09,0.4492355410353804
P020,S2_7,Sucralose,7,2,T7,theta,2.6423486845986545e-10,0.07609112975737103
P020,S2_7,Sucralose,7,2,T7,alpha,2.583045193205304e-10,0.07438338025217581
P020,S2_7,Sucralose,7,2,T7,beta,7.038275583582637e-10,0.20267966291506578
P020,S2_7,Sucralose,7,2,T7,gamma,6.862235861735164e-10,0.19761028604000655
P020,S2_7,Sucralose,7,2,T8,delta,5.7739052638626816e-11,0.308000574652033
P020,S2_7,Sucralose,7,2,T8,theta,2.3015553665671003e-11,0.12277312202069349
P020,S2_7,Sucralose,7,2,T8,alpha,1.647008528785142e-11,0.08785727339475927
P020,S2_7,Sucralose,7,2,T8,beta,4.926973684938096e-11,0.2628222419501874
P020,S2_7,Sucralose,7,2,T8,gamma,4.096967841560192e-11,0.21854678798232688
P020,S2_7,Sucralose,7,2,P7,delta,1.697314740096692e-09,0.5231317129878555
P020,S2_7,Sucralose,7,2,P7,theta,2.3758247442824494e-10,0.073225621558239
P020,S2_7,Sucralose,7,2,P7,alpha,1.6331119954852554e-10,0.050334369667381036
P020,S2_7,Sucralose,7,2,P7,beta,6.799990192780889e-10,0.20958343398628787
P020,S2_7,Sucralose,7,2,P7,gamma,4.663191322479911e-10,0.1437248618002368
P020,S2_7,Sucralose,7,2,P8,delta,5.937415068354007e-11,0.3377144890865452
P020,S2_7,Sucralose,7,2,P8,theta,2.186504956581788e-11,0.12436631022023584
P020,S2_7,Sucralose,7,2,P8,alpha,1.526209375996843e-11,0.08680932926536268
P020,S2_7,Sucralose,7,2,P8,beta,4.2943129316727094e-11,0.24425641141838472
P020,S2_7,Sucralose,7,2,P8,gamma,3.6367253703665005e-11,0.2068534600094716
P020,S2_12,Sucralose,12,2,Fp1,delta,1.4097799281944713e-09,0.7619947564374135
P020,S2_12,Sucralose,12,2,Fp1,theta,1.3954100678135803e-10,0.07542277581691093
P020,S2_12,Sucralose,12,2,Fp1,alpha,6.758317235067328e-11,0.03652912197478468
P020,S2_12,Sucralose,12,2,Fp1,beta,9.843236571464515e-11,0.0532033014786567
P020,S2_12,Sucralose,12,2,Fp1,gamma,1.3478115084602314e-10,0.072850044292234
P020,S2_12,Sucralose,12,2,Fp2,delta,4.070696666507456e-10,0.4252871089716892
P020,S2_12,Sucralose,12,2,Fp2,theta,9.567526413466171e-11,0.09995698480487233
P020,S2_12,Sucralose,12,2,Fp2,alpha,1.1026777966284142e-10,0.11520255392984625
P020,S2_12,Sucralose,12,2,Fp2,beta,1.7847422661548155e-10,0.1864614194611035
P020,S2_12,Sucralose,12,2,Fp2,gamma,1.6567743040324504e-10,0.17309193283248847
P020,S2_12,Sucralose,12,2,F3,delta,3.818117820291639e-10,0.4941749721066907
P020,S2_12,Sucralose,12,2,F3,theta,9.262094331919505e-11,0.1198783123925769
P020,S2_12,Sucralose,12,2,F3,alpha,4.187366817101186e-11,0.05419664812447831
P020,S2_12,Sucralose,12,2,F3,beta,1.210876772440371e-10,0.15672250658824707
P020,S2_12,Sucralose,12,2,F3,gamma,1.3523061397423235e-10,0.17502756078800744
P020,S2_12,Sucralose,12,2,F4,delta,9.833873157096093e-10,0.43699307721934244
P020,S2_12,Sucralose,12,2,F4,theta,2.5082490463029545e-10,0.11146040341037708
P020,S2_12,Sucralose,12,2,F4,alpha,3.1098361299582463e-10,0.13819345016644957
P020,S2_12,Sucralose,12,2,F4,beta,4.0824298257947135e-10,0.18141311603340457
P020,S2_12,Sucralose,12,2,F4,gamma,2.969110568266323e-10,0.13193995317042634
P020,S2_12,Sucralose,12,2,C3,delta,1.777170073296958e-09,0.33947468189528196
P020,S2_12,Sucralose,12,2,C3,theta,9.254600095371884e-10,0.1767811910998487
P020,S2_12,Sucralose,12,2,C3,alpha,3.443572065860455e-10,0.06577904665436715
P020,S2_12,Sucralose,12,2,C3,beta,9.369037741183852e-10,0.17896717678532625
P020,S2_12,Sucralose,12,2,C3,gamma,1.251168185578453e-09,0.2389979035651756
P020,S2_12,Sucralose,12,2,C4,delta,1.0883933293346743e-10,0.4391912075434046
P020,S2_12,Sucralose,12,2,C4,theta,3.587337771819599e-11,0.14475715400007302
P020,S2_12,Sucralose,12,2,C4,alpha,1.7885126063145294e-11,0.07217050951185533
P020,S2_12,Sucralose,12,2,C4,beta,4.444286698366195e-11,0.1793369721328332
P020,S2_12,Sucralose,12,2,C4,gamma,4.077694625462184e-11,0.16454415681183404
P020,S2_12,Sucralose,12,2,P3,delta,1.6497868566896565e-09,0.31237394805616375
P020,S2_12,Sucralose,12,2,P3,theta,7.660650219022297e-10,0.14504828571582312
P020,S2_12,Sucralose,12,2,P3,alpha,4.611270239714958e-10,0.08731071438064057
P020,S2_12,Sucralose,12,2,P3,beta,9.681268227616491e-10,0.18330707183104586
P020,S2_12,Sucralose,12,2,P3,gamma,1.4363425739199205e-09,0.27195998001632693
P020,S2_12,Sucralose,12,2,P4,delta,1.297107605531472e-10,0.4479290568634118
P020,S2_12,Sucralose,12,2,P4,theta,3.6377199812349464e-11,0.12562107209757026
P020,S2_12,Sucralose,12,2,P4,alpha,1.703374442770022e-11,0.05882248353039227
P020,S2_12,Sucralose,12,2,P4,beta,4.841647408420385e-11,0.1671961946773355
P020,S2_12,Sucralose,12,2,P4,gamma,5.804062509981086e-11,0.20043119283129013
P020,S2_12,Sucralose,12,2,O1,delta,1.1028557690414844e-09,0.17507735336423713
P020,S2_12,Sucralose,12,2,O1,theta,1.0985126988302527e-09,0.1743878949061122
P020,S2_12,Sucralose,12,2,O1,alpha,5.721959543834866e-10,0.09083558894219859
P020,S2_12,Sucralose,12,2,O1,beta,1.5871363056334917e-09,0.25195644944588613
P020,S2_12,Sucralose,12,2,O1,gamma,1.9385478490935067e-09,0.30774271334156583
P020,S2_12,Sucralose,12,2,O2,delta,1.3710178976062513e-10,0.40624887936429993
P020,S2_12,Sucralose,12,2,O2,theta,3.965541855828899e-11,0.11750371295775643
P020,S2_12,Sucralose,12,2,O2,alpha,2.7323235550238336e-11,0.08096199066599634
P020,S2_12,Sucralose,12,2,O2,beta,6.586545286551852e-11,0.1951671561848837
P020,S2_12,Sucralose,12,2,O2,gamma,6.753636284758995e-11,0.2001182608270646
P020,S2_12,Sucralose,12,2,F7,delta,1.9220886174314437e-09,0.3730409053629783
P020,S2_12,Sucralose,12,2,F7,theta,7.382488848753088e-10,0.1432800911984575
P020,S2_12,Sucralose,12,2,F7,alpha,4.113361765291729e-10,0.07983254169937434
P020,S2_12,Sucralose,12,2,F7,beta,8.307795693844524e-10,0.1612385401534668
P020,S2_12,Sucralose,12,2,F7,gamma,1.2500342934909067e-09,0.24260792158572314
P020,S2_12,Sucralose,12,2,F8,delta,1.1429027117616634e-10,0.4307326508666163
P020,S2_12,Sucralose,12,2,F8,theta,3.712995155566028e-11,0.13993389197114559
P020,S2_12,Sucralose,12,2,F8,alpha,1.861801586140656e-11,0.07016684135344574
P020,S2_12,Sucralose,12,2,F8,beta,4.913036113745055e-11,0.18516056067580067
P020,S2_12,Sucralose,12,2,F8,gamma,4.6170633193077666e-11,0.1740060551329913
P020,S2_12,Sucralose,12,2,T7,delta,2.18993409617919e-09,0.4351223429277722
P020,S2_12,Sucralose,12,2,T7,theta,6.567576688468945e-10,0.13049248198976837
P020,S2_12,Sucralose,12,2,T7,alpha,3.9283817209754477e-10,0.07805379446476302
P020,S2_12,Sucralose,12,2,T7,beta,9.541371976098766e-10,0.18957940954611152
P020,S2_12,Sucralose,12,2,T7,gamma,8.392486228071388e-10,0.16675197107158427
P020,S2_12,Sucralose,12,2,T8,delta,1.329882200924057e-10,0.4410022312177751
P020,S2_12,Sucralose,12,2,T8,theta,4.515022859785669e-11,0.1497226712096167
P020,S2_12,Sucralose,12,2,T8,alpha,1.8622701724798492e-11,0.0617547404291354
P020,S2_12,Sucralose,12,2,T8,beta,5.273181838110299e-11,0.17486398078024112
P020,S2_12,Sucralose,12,2,T8,gamma,5.20660952593049e-11,0.17265637636323164
P020,S2_12,Sucralose,12,2,P7,delta,2.963517681471803e-09,0.49411632059110666
P020,S2_12,Sucralose,12,2,P7,theta,8.218424440724778e-10,0.13702829144890286
P020,S2_12,Sucralose,12,2,P7,alpha,3.335427251601291e-10,0.055612593488628334
P020,S2_12,Sucralose,12,2,P7,beta,8.077992197943748e-10,0.13468682193349718
P020,S2_12,Sucralose,12,2,P7,gamma,1.07090933793754e-09,0.17855597253786457
P020,S2_12,Sucralose,12,2,P8,delta,1.0193356079163661e-10,0.39635164194926814
P020,S2_12,Sucralose,12,2,P8,theta,4.297076634712576e-11,0.16708465460473784
P020,S2_12,Sucralose,12,2,P8,alpha,1.7543549683738426e-11,0.06821516553298704
P020,S2_12,Sucralose,12,2,P8,beta,4.7639827314006026e-11,0.18523951906951444
P020,S2_12,Sucralose,12,2,P8,gamma,4.709190609627699e-11,0.18310901884349307
P021,H2O,Water,0,1,Fp1,delta,1.5672352298018995e-09,0.4434528255583672
P021,H2O,Water,0,1,Fp1,theta,5.132579166149054e-10,0.1452275121405038
P021,H2O,Water,0,1,Fp1,alpha,3.999709589780322e-10,0.11317270600311717
P021,H2O,Water,0,1,Fp1,beta,6.101071090766549e-10,0.1726312146821048
P021,H2O,Water,0,1,Fp1,gamma,4.4359327715969235e-10,0.12551574161590676
P021,H2O,Water,0,1,Fp2,delta,3.6084022880006875e-10,0.45412998773021146
P021,H2O,Water,0,1,Fp2,theta,5.06052632007203e-11,0.0636884851582348
P021,H2O,Water,0,1,Fp2,alpha,4.1994565806300364e-11,0.05285162277434823
P021,H2O,Water,0,1,Fp2,beta,1.732384901186526e-10,0.21802666973580268
P021,H2O,Water,0,1,Fp2,gamma,1.678962182190471e-10,0.2113032346014027
P021,H2O,Water,0,1,F3,delta,1.2772623714578576e-09,0.4214293172733535
P021,H2O,Water,0,1,F3,theta,4.719362232236528e-10,0.1557140997763051
P021,H2O,Water,0,1,F3,alpha,3.0612821783696187e-10,0.10100619005466091
P021,H2O,Water,0,1,F3,beta,6.226698795999026e-10,0.2054482681948532
P021,H2O,Water,0,1,F3,gamma,3.527900118578498e-10,0.11640212470082728
P021,H2O,Water,0,1,F4,delta,4.3733299756007967e-10,0.3259836652864594
P021,H2O,Water,0,1,F4,theta,1.8186948463248114e-10,0.13556370439692464
P021,H2O,Water,0,1,F4,alpha,8.707881809366182e-11,0.06490768464614909
P021,H2O,Water,0,1,F4,beta,3.1704953775213557e-10,0.23632557106469076
P021,H2O,Water,0,1,F4,gamma,3.1824864624583567e-10,0.2372193746057757
P021,H2O,Water,0,1,C3,delta,6.502045318053551e-10,0.09553295118804271
P021,H2O,Water,0,1,C3,theta,8.692521635882204e-10,0.12771708047558405
P021,H2O,Water,0,1,C3,alpha,8.615446765684101e-10,0.12658463838201456
P021,H2O,Water,0,1,C3,beta,2.2207707134439868e-09,0.3262923738445894
P021,H2O,Water,0,1,C3,gamma,2.2043039723253727e-09,0.3238729561097687
P021,H2O,Water,0,1,C4,delta,2.5646731310272703e-10,0.3162628572891915
P021,H2O,Water,0,1,C4,theta,5.598701982600881e-11,0.06904043500540688
P021,H2O,Water,0,1,C4,alpha,5.965354398300375e-11,0.0735618119878475
P021,H2O,Water,0,1,C4,beta,2.1725986657754846e-10,0.2679141655395359
P021,H2O,Water,0,1,C4,gamma,2.215631236413171e-10,0.2732207301780177
P021,H2O,Water,0,1,P3,delta,4.228715431474979e-10,0.05695376448410669
P021,H2O,Water,0,1,P3,theta,6.027864152071772e-10,0.08118530575597009
P021,H2O,Water,0,1,P3,alpha,7.379658301107648e-10,0.09939172490210985
P021,H2O,Water,0,1,P3,beta,2.988182128314114e-09,0.40245843904482587
P021,H2O,Water,0,1,P3,gamma,2.673015725440475e-09,0.36001076581298724
P021,H2O,Water,0,1,P4,delta,2.4648385309653227e-10,0.12114378542412617
P021,H2O,Water,0,1,P4,theta,1.8301635459035075e-10,0.08995028968861556
P021,H2O,Water,0,1,P4,alpha,1.2247288384406325e-10,0.0601939176716313
P021,H2O,Water,0,1,P4,beta,6.976676677828065e-10,0.34289508696592147
P021,H2O,Water,0,1,P4,gamma,7.849980975916076e-10,0.3858169202497057
P021,H2O,Water,0,1,O1,delta,3.195448989315792e-10,0.07158189359354206
P021,H2O,Water,0,1,O1,theta,3.46492098731247e-10,0.07761838985792699
P021,H2O,Water,0,1,O1,alpha,5.473726835663034e-10,0.12261805249297476
P021,H2O,Water,0,1,O1,beta,1.6732532444915255e-09,0.3748288146758602
P021,H2O,Water,0,1,O1,gamma,1.5773835375655287e-09,0.3533528493796964
P021,H2O,Water,0,1,O2,delta,2.8508178303113783e-10,0.1660245938546683
P021,H2O,Water,0,1,O2,theta,1.359435589516799e-10,0.07917017328197933
P021,H2O,Water,0,1,O2,alpha,8.595212253974433e-11,0.05005639463833817
P021,H2O,Water,0,1,O2,beta,5.720988043086304e-10,0.33317622269714564
P021,H2O,Water,0,1,O2,gamma,6.380294708201732e-10,0.37157261552786847
P021,H2O,Water,0,1,F7,delta,4.699734316154872e-10,0.08234959176593476
P021,H2O,Water,0,1,F7,theta,4.295127377759161e-10,0.0752599960651693
P021,H2O,Water,0,1,F7,alpha,6.409887057344763e-10,0.11231519633432309
P021,H2O,Water,0,1,F7,beta,2.1526681525966436e-09,0.3771943936586156
P021,H2O,Water,0,1,F7,gamma,2.013909327209725e-09,0.3528808221759573
P021,H2O,Water,0,1,F8,delta,6.197328854192186e-10,0.3675887691271934
P021,H2O,Water,0,1,F8,theta,1.4657686499917077e-10,0.08694069760574481
P021,H2O,Water,0,1,F8,alpha,7.283550509873869e-11,0.043201699147999574
P021,H2O,Water,0,1,F8,beta,4.2831333397564265e-10,0.2540500511448065
P021,H2O,Water,0,1,F8,gamma,4.184821613378887e-10,0.24821878297425534
P021,H2O,Water,0,1,T7,delta,2.3247174079684974e-09,0.20510589192470305
P021,H2O,Water,0,1,T7,theta,9.172276498027034e-10,0.08092544692353937
P021,H2O,Water,0,1,T7,alpha,1.0889407606196472e-09,0.09607540477585821
P021,H2O,Water,0,1,T7,beta,3.6956538847744746e-09,0.32606130262691013
P021,H2O,Water,0,1,T7,gamma,3.3076905627401096e-09,0.29183195374898946
P021,H2O,Water,0,1,T8,delta,1.6276180646308899e-10,0.23263066739484375
P021,H2O,Water,0,1,T8,theta,4.837262515993884e-11,0.0691375717628762
P021,H2O,Water,0,1,T8,alpha,6.965989202730033e-11,0.09956283679266362
P021,H2O,Water,0,1,T8,beta,2.0949917041639595e-10,0.29943100836549513
P021,H2O,Water,0,1,T8,gamma,2.0936407166098632e-10,0.2992379156841216
P021,H2O,Water,0,1,P7,delta,5.401871267380844e-10,0.09184194873945008
P021,H2O,Water,0,1,P7,theta,4.97673084732346e-10,0.0846137637766288
P021,H2O,Water,0,1,P7,alpha,5.581295353615238e-10,0.09489249491408185
P021,H2O,Water,0,1,P7,beta,2.2555202096219243e-09,0.38348076290483324
P021,H2O,Water,0,1,P7,gamma,2.030193711121403e-09,0.34517102966500623
P021,H2O,Water,0,1,P8,delta,1.4841838757001654e-10,0.22742534671666093
P021,H2O,Water,0,1,P8,theta,4.6223868425420844e-11,0.07083003309328756
P021,H2O,Water,0,1,P8,alpha,4.5563466969781735e-11,0.06981808280545643
P021,H2O,Water,0,1,P8,beta,2.11163843993874e-10,0.3235718378335994
P021,H2O,Water,0,1,P8,gamma,2.0123309898264298e-10,0.308354699550996
P021,S1_5,Sucrose,5,1,Fp1,delta,2.0497963058831887e-09,0.4822382817316285
P021,S1_5,Sucrose,5,1,Fp1,theta,6.991683868484634e-10,0.1644874471415364
P021,S1_5,Sucrose,5,1,Fp1,alpha,3.881113907447066e-10,0.09130769221118196
P021,S1_5,Sucrose,5,1,Fp1,beta,6.80017799137972e-10,0.15998204995394652
P021,S1_5,Sucrose,5,1,Fp1,gamma,4.33494226074902e-10,0.10198452896170641
P021,S1_5,Sucrose,5,1,Fp2,delta,1.0989767405546031e-09,0.7062976148652479
P021,S1_5,Sucrose,5,1,Fp2,theta,1.7013333562619729e-10,0.10934241347201781
P021,S1_5,Sucrose,5,1,Fp2,alpha,8.352790273377601e-11,0.05368226305298333
P021,S1_5,Sucrose,5,1,Fp2,beta,1.1207269806021588e-10,0.07202762024926646
P021,S1_5,Sucrose,5,1,Fp2,gamma,9.125768172378945e-11,0.05865008836048422
P021,S1_5,Sucrose,5,1,F3,delta,3.078455562794174e-09,0.579655621685747
P021,S1_5,Sucrose,5,1,F3,theta,9.228901922486377e-10,0.1737749586516705
P021,S1_5,Sucrose,5,1,F3,alpha,3.5229439079411137e-10,0.06633502415308881
P021,S1_5,Sucrose,5,1,F3,beta,6.221209188236318e-10,0.11714182017852673
P021,S1_5,Sucrose,5,1,F3,gamma,3.3507427898960814e-10,0.06309257533096664
P021,S1_5,Sucrose,5,1,F4,delta,1.1693170967599517e-09,0.5772063448758499
P021,S1_5,Sucrose,5,1,F4,theta,2.2189635902119772e-10,0.10953400637584135
P021,S1_5,Sucrose,5,1,F4,alpha,1.5472302059587033e-10,0.07637544121586289
P021,S1_5,Sucrose,5,1,F4,beta,2.2935049114063404e-10,0.113213566323099
P021,S1_5,Sucrose,5,1,F4,gamma,2.5053465960160137e-10,0.12367064120934725
P021,S1_5,Sucrose,5,1,C3,delta,5.489863404983337e-10,0.10668860079587959
P021,S1_5,Sucrose,5,1,C3,theta,5.847643387719878e-10,0.11364160544009101
P021,S1_5,Sucrose,5,1,C3,alpha,3.982957125133047e-10,0.07740376970485183
P021,S1_5,Sucrose,5,1,C3,beta,1.95118171022578e-09,0.3791876613424259
P021,S1_5,Sucrose,5,1,C3,gamma,1.6624607195046555e-09,0.32307836271675194
P021,S1_5,Sucrose,5,1,C4,delta,2.4966925842015166e-09,0.7484465813062384
P021,S1_5,Sucrose,5,1,C4,theta,4.487160215981834e-10,0.13451394635751832
P021,S1_5,Sucrose,5,1,C4,alpha,1.2726622405112409e-10,0.03815126095601423
P021,S1_5,Sucrose,5,1,C4,beta,1.442499528637728e-10,0.04324256208299079
P021,S1_5,Sucrose,5,1,C4,gamma,1.189079227326287e-10,0.035645649297238076
P021,S1_5,Sucrose,5,1,P3,delta,1.6269133847666013e-09,0.3253213599251148
P021,S1_5,Sucrose,5,1,P3,theta,5.347907277674832e-10,0.10693798973054651
P021,S1_5,Sucrose,5,1,P3,alpha,3.9976223446089357e-10,0.07993738018215257
P021,S1_5,Sucrose,5,1,P3,beta,1.3378315782952837e-09,0.26751589388652197
P021,S1_5,Sucrose,5,1,P3,gamma,1.101644481753341e-09,0.2202873762756645
P021,S1_5,Sucrose,5,1,P4,delta,1.6998712409714593e-09,0.5760267177512642
P021,S1_5,Sucrose,5,1,P4,theta,2.618921921908663e-10,0.0887460745474903
P021,S1_5,Sucrose,5,1,P4,alpha,1.6485971998188692e-10,0.05586517443302829
P021,S1_5,Sucrose,5,1,P4,beta,3.7467047314909074e-10,0.12696267675135492
P021,S1_5,Sucrose,5,1,P4,gamma,4.497348392048638e-10,0.15239935651686212
P021,S1_5,Sucrose,5,1,O1,delta,8.720140126647291e-10,0.27066339207579826
P021,S1_5,Sucrose,5,1,O1,theta,2.8826828519459097e-10,0.08947525012839451
P021,S1_5,Sucrose,5,1,O1,alpha,3.456020648362185e-10,0.10727101378924253
P021,S1_5,Sucrose,5,1,O1,beta,1.019008976742186e-09,0.31628898411609674
P021,S1_5,Sucrose,5,1,O1,gamma,6.968722860389744e-10,0.2163013598904681
P021,S1_5,Sucrose,5,1,O2,delta,1.730931977012808e-09,0.5938081466719796
P021,S1_5,Sucrose,5,1,O2,theta,3.077828392676696e-10,0.10558702467232903
P021,S1_5,Sucrose,5,1,O2,alpha,1.845734132203975e-10,0.06331918173842524
P021,S1_5,Sucrose,5,1,O2,beta,3.175855501307248e-10,0.10894991220763107
P021,S1_5,Sucrose,5,1,O2,gamma,3.7409460992971313e-10,0.12833573470963516
P021,S1_5,Sucrose,5,1,F7,delta,1.3522309605993074e-09,0.3526450125262867
P021,S1_5,Sucrose,5,1,F7,theta,2.6394499879939564e-10,0.06883357216330199
P021,S1_5,Sucrose,5,1,F7,alpha,4.0508084335626055e-10,0.10564004466826912
P021,S1_5,Sucrose,5,1,F7,beta,9.415051201199999e-10,0.24553282283311337
P021,S1_5,Sucrose,5,1,F7,gamma,8.717768131535518e-10,0.2273485478090288
P021,S1_5,Sucrose,5,1,F8,delta,1.1414396060301947e-09,0.52316079596217
P021,S1_5,Sucrose,5,1,F8,theta,2.5981026623696573e-10,0.11907992763313903
P021,S1_5,Sucrose,5,1,F8,alpha,1.9643754396905148e-10,0.09003404237664432
P021,S1_5,Sucrose,5,1,F8,beta,2.6961261249372425e-10,0.12357267805365224
P021,S1_5,Sucrose,5,1,F8,gamma,3.145140805075846e-10,0.1441525559743941
P021,S1_5,Sucrose,5,1,T7,delta,3.639261319902705e-09,0.3718475286346439
P021,S1_5,Sucrose,5,1,T7,theta,9.089667480409303e-10,0.09287517689966963
P021,S1_5,Sucrose,5,1,T7,alpha,6.285409068660363e-10,0.06422220399115554
P021,S1_5,Sucrose,5,1,T7,beta,2.4903905337298742e-09,0.2544597608965665
P021,S1_5,Sucrose,5,1,T7,gamma,2.119812407787035e-09,0.21659532957796407
P021,S1_5,Sucrose,5,1,T8,delta,8.564022668751724e-10,0.6331357914980159
P021,S1_5,Sucrose,5,1,T8,theta,1.4401669311720667e-10,0.1064711368856991
P021,S1_5,Sucrose,5,1,T8,alpha,1.1308609411096841e-10,0.08360423187997378
P021,S1_5,Sucrose,5,1,T8,beta,1.3316847165849534e-10,0.09845107721833245
P021,S1_5,Sucrose,5,1,T8,gamma,1.0596247803902002e-10,0.07833776251797893
P021,S1_5,Sucrose,5,1,P7,delta,6.464593299613456e-10,0.12423999673383689
