subj_remove,n_subjects,n_samples,majority,iso_contam,sampling,model,K,accuracy,balanced_acc,f1_macro,recall_vua_phai,recall_others,oracle_acc,oracle_bacc,oracle_thr
3,25,108,0.7685,0.15,smote,SVM_RBF,11,0.6759,0.5376,0.5381,0.28,0.7952,0.7407,0.5496,0.83
3,25,108,0.7685,0.15,smote,SVM_RBF,12,0.6389,0.4855,0.4853,0.2,0.7711,0.75,0.5255,0.87
3,25,108,0.7685,0.15,smote,SVM_RBF,13,0.6574,0.5255,0.5251,0.28,0.7711,0.7593,0.5357,0.86
3,25,108,0.7685,0.15,smote,SVM_RBF,14,0.6852,0.5436,0.5446,0.28,0.8072,0.75,0.5677,0.89
3,25,108,0.7685,0.15,smote,SVM_RBF,15,0.7315,0.5737,0.579,0.28,0.8675,0.7685,0.5737,0.87
3,25,108,0.7685,0.15,smote,SVM_RBF,16,0.7037,0.5417,0.5433,0.24,0.8434,0.7593,0.5417,0.87
3,25,108,0.7685,0.15,smote,SVM_RBF,17,0.7222,0.5537,0.5567,0.24,0.8675,0.7685,0.5639,0.85
3,25,108,0.7685,0.15,smote,SVM_RBF,18,0.7222,0.5398,0.5398,0.2,0.8795,0.7685,0.5699,0.6
3,25,108,0.7685,0.15,smote,SVM_RBF,19,0.7222,0.5398,0.5398,0.2,0.8795,0.7778,0.5578,0.86
3,25,108,0.7685,0.15,smote,SVM_RBF,20,0.7315,0.5458,0.5463,0.2,0.8916,0.7778,0.5677,0.82
3,25,108,0.7685,0.15,smote,SVM_RBF,21,0.7315,0.5458,0.5463,0.2,0.8916,0.7685,0.5737,0.77
3,25,108,0.7685,0.15,smote,SVM_RBF,22,0.7315,0.5458,0.5463,0.2,0.8916,0.787,0.554,0.75
3,25,108,0.7685,0.15,smote,SVM_RBF,23,0.7315,0.5458,0.5463,0.2,0.8916,0.7778,0.5696,0.78
3,25,108,0.7685,0.15,smote,SVM_RBF,24,0.7315,0.5458,0.5463,0.2,0.8916,0.7778,0.5578,0.84
3,25,108,0.7685,0.15,smote,SVM_RBF,25,0.7407,0.5518,0.5529,0.2,0.9036,0.7778,0.5658,0.6
3,25,108,0.7685,0.15,smote,SVM_RBF,26,0.7222,0.5258,0.521,0.16,0.8916,0.787,0.5639,0.7
3,25,108,0.7685,0.15,smote,SVM_RBF,27,0.7407,0.5378,0.5333,0.16,0.9157,0.787,0.5699,0.66
3,25,108,0.7685,0.15,smote,SVM_RBF,28,0.7315,0.5318,0.5271,0.16,0.9036,0.7778,0.5559,0.66
3,25,108,0.7685,0.15,smote,SVM_RBF,29,0.7407,0.5378,0.5333,0.16,0.9157,0.7778,0.5559,0.62
3,25,108,0.7685,0.15,smote,SVM_RBF,30,0.75,0.5439,0.5397,0.16,0.9277,0.7778,0.5499,0.66
3,25,108,0.7685,0.15,smote,LogReg_C1,1,0.4722,0.5029,0.4471,0.56,0.4458,0.7685,0.5311,0.69
3,25,108,0.7685,0.15,smote,LogReg_C1,2,0.4722,0.4889,0.4423,0.52,0.4578,0.7685,0.5,0.75
3,25,108,0.7685,0.15,smote,LogReg_C1,3,0.5,0.507,0.464,0.52,0.494,0.7685,0.5159,0.77
3,25,108,0.7685,0.15,smote,LogReg_C1,4,0.4907,0.473,0.445,0.44,0.506,0.7685,0.5272,0.82
3,25,108,0.7685,0.15,smote,LogReg_C1,5,0.5093,0.4851,0.4587,0.44,0.5301,0.7685,0.5354,0.88
3,25,108,0.7685,0.15,smote,LogReg_C1,6,0.537,0.5031,0.4792,0.44,0.5663,0.7685,0.5398,0.87
3,25,108,0.7685,0.15,smote,LogReg_C1,7,0.5093,0.4292,0.4266,0.28,0.5783,0.7685,0.5,0.89
3,25,108,0.7685,0.15,smote,LogReg_C1,8,0.5093,0.4571,0.444,0.36,0.5542,0.7685,0.5164,0.89
3,25,108,0.7685,0.15,smote,LogReg_C1,9,0.5463,0.4812,0.4699,0.36,0.6024,0.7593,0.5325,0.87
3,25,108,0.7685,0.15,smote,LogReg_C1,10,0.5,0.4371,0.4294,0.32,0.5542,0.7593,0.5186,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,11,0.5185,0.4631,0.4505,0.36,0.5663,0.75,0.5125,0.88
3,25,108,0.7685,0.15,smote,LogReg_C1,12,0.537,0.5031,0.4792,0.44,0.5663,0.75,0.539,0.86
3,25,108,0.7685,0.15,smote,LogReg_C1,13,0.5463,0.4952,0.4783,0.4,0.5904,0.75,0.5294,0.86
3,25,108,0.7685,0.15,smote,LogReg_C1,14,0.5741,0.4993,0.4893,0.36,0.6386,0.7407,0.5099,0.87
3,25,108,0.7685,0.15,smote,LogReg_C1,15,0.5741,0.4993,0.4893,0.36,0.6386,0.7315,0.5157,0.83
3,25,108,0.7685,0.15,smote,LogReg_C1,16,0.5093,0.4152,0.4168,0.24,0.5904,0.7315,0.5176,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,17,0.5278,0.4552,0.4483,0.32,0.5904,0.7222,0.4988,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,18,0.5093,0.4292,0.4266,0.28,0.5783,0.7037,0.4998,0.83
3,25,108,0.7685,0.15,smote,LogReg_C1,19,0.5648,0.4933,0.4828,0.36,0.6265,0.713,0.5034,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,20,0.537,0.4472,0.4449,0.28,0.6145,0.7037,0.4937,0.89
3,25,108,0.7685,0.15,smote,LogReg_C1,21,0.5648,0.4793,0.4734,0.32,0.6386,0.7037,0.5034,0.89
3,25,108,0.7685,0.15,smote,LogReg_C1,22,0.5741,0.4853,0.4797,0.32,0.6506,0.7222,0.5337,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,23,0.5556,0.4872,0.4764,0.36,0.6145,0.7222,0.5116,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,24,0.5463,0.4952,0.4783,0.4,0.5904,0.7315,0.5031,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,25,0.5185,0.4492,0.442,0.32,0.5783,0.7037,0.5236,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,26,0.4907,0.4171,0.4144,0.28,0.5542,0.6944,0.4935,0.88
3,25,108,0.7685,0.15,smote,LogReg_C1,27,0.5,0.4231,0.4205,0.28,0.5663,0.6852,0.4986,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,28,0.5278,0.4272,0.4286,0.24,0.6145,0.6759,0.507,0.9
3,25,108,0.7685,0.15,smote,LogReg_C1,29,0.5648,0.4793,0.4734,0.32,0.6386,0.6852,0.513,0.88
3,25,108,0.7685,0.15,smote,LogReg_C1,30,0.5741,0.4713,0.4692,0.28,0.6627,0.6759,0.521,0.89
3,25,108,0.7685,0.15,smote,LogReg_C01,1,0.4722,0.5029,0.4471,0.56,0.4458,0.7685,0.5029,0.65
3,25,108,0.7685,0.15,smote,LogReg_C01,2,0.4907,0.501,0.4568,0.52,0.4819,0.7685,0.501,0.69
3,25,108,0.7685,0.15,smote,LogReg_C01,3,0.5,0.507,0.464,0.52,0.494,0.7778,0.52,0.71
3,25,108,0.7685,0.15,smote,LogReg_C01,4,0.4907,0.473,0.445,0.44,0.506,0.7685,0.5234,0.75
3,25,108,0.7685,0.15,smote,LogReg_C01,5,0.5,0.479,0.4519,0.44,0.5181,0.7685,0.5496,0.8
3,25,108,0.7685,0.15,smote,LogReg_C01,6,0.5093,0.4851,0.4587,0.44,0.5301,0.7685,0.5398,0.81
3,25,108,0.7685,0.15,smote,LogReg_C01,7,0.4907,0.4171,0.4144,0.28,0.5542,0.7685,0.5029,0.82
3,25,108,0.7685,0.15,smote,LogReg_C01,8,0.5,0.4511,0.4375,0.36,0.5422,0.7685,0.5118,0.83
3,25,108,0.7685,0.15,smote,LogReg_C01,9,0.5093,0.4292,0.4266,0.28,0.5783,0.7685,0.5186,0.85
3,25,108,0.7685,0.15,smote,LogReg_C01,10,0.5,0.4371,0.4294,0.32,0.5542,0.7685,0.5024,0.86
3,25,108,0.7685,0.15,smote,LogReg_C01,11,0.5185,0.4771,0.4583,0.4,0.5542,0.7685,0.5005,0.86
3,25,108,0.7685,0.15,smote,LogReg_C01,12,0.5,0.4651,0.445,0.4,0.5301,0.7685,0.519,0.88
3,25,108,0.7685,0.15,smote,LogReg_C01,13,0.537,0.4892,0.4716,0.4,0.5783,0.7685,0.5311,0.9
3,25,108,0.7685,0.15,smote,LogReg_C01,14,0.5185,0.4492,0.442,0.32,0.5783,0.75,0.5248,0.86
3,25,108,0.7685,0.15,smote,LogReg_C01,15,0.537,0.4752,0.4634,0.36,0.5904,0.75,0.5267,0.83
3,25,108,0.7685,0.15,smote,LogReg_C01,16,0.537,0.4612,0.4545,0.32,0.6024,0.7593,0.5147,0.89
3,25,108,0.7685,0.15,smote,LogReg_C01,17,0.5278,0.4692,0.457,0.36,0.5783,0.75,0.5108,0.87
3,25,108,0.7685,0.15,smote,LogReg_C01,18,0.5185,0.4492,0.442,0.32,0.5783,0.7593,0.4995,0.9
3,25,108,0.7685,0.15,smote,LogReg_C01,19,0.5185,0.4631,0.4505,0.36,0.5663,0.7593,0.508,0.86
3,25,108,0.7685,0.15,smote,LogReg_C01,20,0.5556,0.4872,0.4764,0.36,0.6145,0.75,0.4959,0.86
3,25,108,0.7685,0.15,smote,LogReg_C01,21,0.6019,0.5313,0.5182,0.4,0.6627,0.7593,0.5313,0.89
3,25,108,0.7685,0.15,smote,LogReg_C01,22,0.5648,0.4933,0.4828,0.36,0.6265,0.7593,0.5214,0.9
3,25,108,0.7685,0.15,smote,LogReg_C01,23,0.5463,0.4812,0.4699,0.36,0.6024,0.75,0.5173,0.84
3,25,108,0.7685,0.15,smote,LogReg_C01,24,0.5648,0.5072,0.4915,0.4,0.6145,0.7593,0.5154,0.88
3,25,108,0.7685,0.15,smote,LogReg_C01,25,0.5648,0.4793,0.4734,0.32,0.6386,0.7593,0.5137,0.88
3,25,108,0.7685,0.15,smote,LogReg_C01,26,0.5278,0.4552,0.4483,0.32,0.5904,0.7593,0.5147,0.9
3,25,108,0.7685,0.15,smote,LogReg_C01,27,0.5556,0.4872,0.4764,0.36,0.6145,0.75,0.5186,0.84
3,25,108,0.7685,0.15,smote,LogReg_C01,28,0.5556,0.4872,0.4764,0.36,0.6145,0.7593,0.5171,0.87
3,25,108,0.7685,0.15,smote,LogReg_C01,29,0.5741,0.4853,0.4797,0.32,0.6506,0.7593,0.5272,0.84
3,25,108,0.7685,0.15,smote,LogReg_C01,30,0.5833,0.4913,0.486,0.32,0.6627,0.7685,0.5311,0.89
0,28,119,0.7563,0.1,none,RF_100,1,0.6387,0.4923,0.4916,0.2069,0.7778,0.7395,0.5123,0.9
0,28,119,0.7563,0.1,none,RF_100,2,0.6471,0.5096,0.5096,0.2414,0.7778,0.7395,0.5831,0.86
0,28,119,0.7563,0.1,none,RF_100,3,0.7227,0.5479,0.5478,0.2069,0.8889,0.7479,0.6232,0.53
0,28,119,0.7563,0.1,none,RF_100,4,0.7059,0.5368,0.536,0.2069,0.8667,0.7731,0.6193,0.71
0,28,119,0.7563,0.1,none,RF_100,5,0.7563,0.5818,0.5884,0.2414,0.9222,0.7647,0.5897,0.59
0,28,119,0.7563,0.1,none,RF_100,6,0.7311,0.5067,0.4763,0.069,0.9444,0.7647,0.5927,0.7
0,28,119,0.7563,0.1,none,RF_100,7,0.7227,0.5011,0.472,0.069,0.9333,0.7563,0.5881,0.57
0,28,119,0.7563,0.1,none,RF_100,8,0.7479,0.5295,0.5091,0.1034,0.9556,0.7647,0.5693,0.63
0,28,119,0.7563,0.1,none,RF_100,9,0.7479,0.5529,0.5492,0.1724,0.9333,0.7815,0.5975,0.57
0,28,119,0.7563,0.1,none,RF_100,10,0.7563,0.5351,0.5143,0.1034,0.9667,0.7647,0.5852,0.6
0,28,119,0.7563,0.1,none,RF_100,11,0.7311,0.5184,0.4989,0.1034,0.9333,0.7563,0.5852,0.6
0,28,119,0.7563,0.1,none,RF_100,12,0.7731,0.5462,0.5251,0.1034,0.9889,0.7731,0.5762,0.5
0,28,119,0.7563,0.1,none,RF_100,13,0.7731,0.5345,0.4993,0.069,1.0,0.7731,0.5875,0.51
0,28,119,0.7563,0.1,none,RF_100,14,0.7647,0.5523,0.5418,0.1379,0.9667,0.7815,0.608,0.55
0,28,119,0.7563,0.1,none,RF_100,15,0.7815,0.5634,0.5539,0.1379,0.9889,0.7815,0.6019,0.48
0,28,119,0.7563,0.1,none,RF_100,16,0.7563,0.5351,0.5143,0.1034,0.9667,0.7647,0.5741,0.49
0,28,119,0.7563,0.1,none,RF_100,17,0.7563,0.5234,0.4899,0.069,0.9778,0.7647,0.6492,0.48
0,28,119,0.7563,0.1,none,RF_100,18,0.7815,0.5751,0.5745,0.1724,0.9778,0.7815,0.6414,0.51
0,28,119,0.7563,0.1,none,RF_100,19,0.7311,0.5067,0.4763,0.069,0.9444,0.7647,0.613,0.41
0,28,119,0.7563,0.1,none,RF_100,20,0.7479,0.5295,0.5091,0.1034,0.9556,0.7647,0.6063,0.54
0,28,119,0.7563,0.1,none,RF_100,21,0.7647,0.5406,0.5196,0.1034,0.9778,0.7731,0.6119,0.61
0,28,119,0.7563,0.1,none,RF_100,22,0.7899,0.569,0.5602,0.1379,1.0,0.7899,0.6086,0.5
0,28,119,0.7563,0.1,none,RF_100,23,0.7647,0.5406,0.5196,0.1034,0.9778,0.7731,0.5943,0.53
0,28,119,0.7563,0.1,none,RF_100,24,0.7647,0.5289,0.4945,0.069,0.9889,0.7731,0.5753,0.54
0,28,119,0.7563,0.1,none,RF_100,25,0.7731,0.5462,0.5251,0.1034,0.9889,0.7815,0.5523,0.52
0,28,119,0.7563,0.1,none,RF_100,26,0.7647,0.5406,0.5196,0.1034,0.9778,0.7815,0.5757,0.53
0,28,119,0.7563,0.1,none,RF_100,27,0.7731,0.5462,0.5251,0.1034,0.9889,0.7815,0.5864,0.53
0,28,119,0.7563,0.1,none,RF_100,28,0.7647,0.5289,0.4945,0.069,0.9889,0.7731,0.5818,0.52
0,28,119,0.7563,0.1,none,RF_100,29,0.7731,0.5345,0.4993,0.069,1.0,0.7815,0.5891,0.49
0,28,119,0.7563,0.1,none,RF_100,30,0.7647,0.5172,0.466,0.0345,1.0,0.7815,0.5908,0.47
0,28,119,0.7563,0.1,none,BalancedRF,1,0.5042,0.4852,0.4601,0.4483,0.5222,0.6387,0.5448,0.83
0,28,119,0.7563,0.1,none,BalancedRF,2,0.6134,0.6159,0.5721,0.6207,0.6111,0.6891,0.6215,0.85
0,28,119,0.7563,0.1,none,BalancedRF,3,0.5462,0.5364,0.5032,0.5172,0.5556,0.7311,0.6249,0.87
0,28,119,0.7563,0.1,none,BalancedRF,4,0.5798,0.582,0.54,0.5862,0.5778,0.7395,0.636,0.89
0,28,119,0.7563,0.1,none,BalancedRF,5,0.5546,0.5536,0.515,0.5517,0.5556,0.7647,0.5877,0.83
0,28,119,0.7563,0.1,none,BalancedRF,6,0.563,0.5592,0.5216,0.5517,0.5667,0.7395,0.592,0.89
0,28,119,0.7563,0.1,none,BalancedRF,7,0.5294,0.5253,0.4902,0.5172,0.5333,0.7647,0.6033,0.81
0,28,119,0.7563,0.1,none,BalancedRF,8,0.5378,0.4724,0.4646,0.3448,0.6,0.7479,0.5966,0.85
0,28,119,0.7563,0.1,none,BalancedRF,9,0.5798,0.5703,0.5349,0.5517,0.5889,0.7563,0.587,0.85
0,28,119,0.7563,0.1,none,BalancedRF,10,0.5462,0.5364,0.5032,0.5172,0.5556,0.7563,0.5774,0.89
0,28,119,0.7563,0.1,none,BalancedRF,11,0.5378,0.5425,0.5018,0.5517,0.5333,0.7479,0.5619,0.87
0,28,119,0.7563,0.1,none,BalancedRF,12,0.5462,0.5598,0.5132,0.5862,0.5333,0.7647,0.6042,0.73
0,28,119,0.7563,0.1,none,BalancedRF,13,0.521,0.5431,0.4929,0.5862,0.5,0.7647,0.5431,0.87
0,28,119,0.7563,0.1,none,BalancedRF,14,0.5714,0.5648,0.5283,0.5517,0.5778,0.7815,0.5946,0.79
0,28,119,0.7563,0.1,none,BalancedRF,15,0.563,0.5358,0.5104,0.4828,0.5889,0.7731,0.5908,0.81
0,28,119,0.7563,0.1,none,BalancedRF,16,0.4706,0.4981,0.4481,0.5517,0.4444,0.7647,0.6186,0.71
0,28,119,0.7563,0.1,none,BalancedRF,17,0.5798,0.5703,0.5349,0.5517,0.5889,0.7731,0.608,0.71
0,28,119,0.7563,0.1,none,BalancedRF,18,0.5714,0.5881,0.538,0.6207,0.5556,0.7731,0.6764,0.87
0,28,119,0.7563,0.1,none,BalancedRF,19,0.5378,0.5075,0.4853,0.4483,0.5667,0.7647,0.5785,0.81
0,28,119,0.7563,0.1,none,BalancedRF,20,0.5462,0.5481,0.5084,0.5517,0.5444,0.7815,0.5663,0.83
0,28,119,0.7563,0.1,none,BalancedRF,21,0.5798,0.5586,0.5293,0.5172,0.6,0.7647,0.5707,0.73
0,28,119,0.7563,0.1,none,BalancedRF,22,0.5378,0.5192,0.4913,0.4828,0.5556,0.7731,0.5908,0.77
0,28,119,0.7563,0.1,none,BalancedRF,23,0.563,0.5475,0.5163,0.5172,0.5778,0.7815,0.5891,0.73
0,28,119,0.7563,0.1,none,BalancedRF,24,0.5714,0.5648,0.5283,0.5517,0.5778,0.7647,0.608,0.77
0,28,119,0.7563,0.1,none,BalancedRF,25,0.479,0.4803,0.4461,0.4828,0.4778,0.7731,0.6347,0.65
0,28,119,0.7563,0.1,none,BalancedRF,26,0.5882,0.5875,0.5468,0.5862,0.5889,0.7731,0.6092,0.77
0,28,119,0.7563,0.1,none,BalancedRF,27,0.5294,0.5136,0.4848,0.4828,0.5444,0.7731,0.6027,0.83
0,28,119,0.7563,0.1,none,BalancedRF,28,0.5042,0.4969,0.4656,0.4828,0.5111,0.7815,0.5985,0.73
0,28,119,0.7563,0.1,none,BalancedRF,29,0.5462,0.5481,0.5084,0.5517,0.5444,0.7815,0.573,0.77
0,28,119,0.7563,0.1,none,BalancedRF,30,0.6218,0.6448,0.5882,0.6897,0.6,0.7563,0.6542,0.65
0,28,119,0.7563,0.1,smote,RF_100,1,0.5882,0.5057,0.5,0.3448,0.6667,0.6555,0.5782,0.89
0,28,119,0.7563,0.1,smote,RF_100,2,0.6134,0.5575,0.542,0.4483,0.6667,0.7227,0.6215,0.89
0,28,119,0.7563,0.1,smote,RF_100,3,0.6891,0.6192,0.6084,0.4828,0.7556,0.7563,0.6454,0.83
0,28,119,0.7563,0.1,smote,RF_100,4,0.6891,0.5958,0.5922,0.4138,0.7778,0.7815,0.6372,0.83
0,28,119,0.7563,0.1,smote,RF_100,5,0.7059,0.6186,0.6142,0.4483,0.7889,0.7815,0.6408,0.78
0,28,119,0.7563,0.1,smote,RF_100,6,0.6387,0.504,0.504,0.2414,0.7667,0.7731,0.5916,0.7
0,28,119,0.7563,0.1,smote,RF_100,7,0.6639,0.509,0.5079,0.2069,0.8111,0.7815,0.6042,0.7
0,28,119,0.7563,0.1,smote,RF_100,8,0.6975,0.5546,0.5571,0.2759,0.8333,0.7899,0.5921,0.66
0,28,119,0.7563,0.1,smote,RF_100,9,0.7143,0.5891,0.5928,0.3448,0.8333,0.7983,0.6391,0.63
0,28,119,0.7563,0.1,smote,RF_100,10,0.7227,0.5713,0.576,0.2759,0.8667,0.7899,0.5835,0.71
0,28,119,0.7563,0.1,smote,RF_100,11,0.7227,0.5946,0.5995,0.3448,0.8444,0.7731,0.6163,0.59
0,28,119,0.7563,0.1,smote,RF_100,12,0.7059,0.5718,0.5752,0.3103,0.8333,0.7899,0.6274,0.6
0,28,119,0.7563,0.1,smote,RF_100,13,0.6975,0.5429,0.5443,0.2414,0.8444,0.7647,0.6337,0.73
0,28,119,0.7563,0.1,smote,RF_100,14,0.7311,0.5768,0.5825,0.2759,0.8778,0.7731,0.613,0.76
0,28,119,0.7563,0.1,smote,RF_100,15,0.7479,0.6113,0.6202,0.3448,0.8778,0.7899,0.6241,0.63
0,28,119,0.7563,0.1,smote,RF_100,16,0.7563,0.6519,0.6571,0.4483,0.8556,0.8151,0.6741,0.57
0,28,119,0.7563,0.1,smote,RF_100,17,0.7143,0.5774,0.5817,0.3103,0.8444,0.7647,0.6125,0.54
0,28,119,0.7563,0.1,smote,RF_100,18,0.6891,0.549,0.5509,0.2759,0.8222,0.7647,0.6259,0.55
0,28,119,0.7563,0.1,smote,RF_100,19,0.7143,0.5774,0.5817,0.3103,0.8444,0.7731,0.5929,0.57
0,28,119,0.7563,0.1,smote,RF_100,20,0.7227,0.5479,0.5478,0.2069,0.8889,0.7731,0.6002,0.57
0,28,119,0.7563,0.1,smote,RF_100,21,0.7143,0.554,0.5564,0.2414,0.8667,0.7731,0.5946,0.69
0,28,119,0.7563,0.1,smote,RF_100,22,0.7227,0.5713,0.576,0.2759,0.8667,0.7815,0.5958,0.72
0,28,119,0.7563,0.1,smote,RF_100,23,0.7059,0.5368,0.536,0.2069,0.8667,0.7731,0.5669,0.69
0,28,119,0.7563,0.1,smote,RF_100,24,0.7311,0.5301,0.5192,0.1379,0.9222,0.7731,0.5814,0.62
0,28,119,0.7563,0.1,smote,RF_100,25,0.7143,0.5307,0.526,0.1724,0.8889,0.7899,0.569,0.63
0,28,119,0.7563,0.1,smote,RF_100,26,0.7059,0.5368,0.536,0.2069,0.8667,0.7815,0.6013,0.69
0,28,119,0.7563,0.1,smote,RF_100,27,0.7059,0.5485,0.5503,0.2414,0.8556,0.7815,0.578,0.68
0,28,119,0.7563,0.1,smote,RF_100,28,0.6891,0.514,0.5095,0.1724,0.8556,0.7731,0.5891,0.64
0,28,119,0.7563,0.1,smote,RF_100,29,0.7395,0.5707,0.5752,0.2414,0.9,0.7647,0.6008,0.67
0,28,119,0.7563,0.1,smote,RF_100,30,0.7647,0.599,0.6097,0.2759,0.9222,0.7731,0.6358,0.53
0,28,119,0.7563,0.1,smote,BalancedRF,1,0.5042,0.4852,0.4601,0.4483,0.5222,0.6387,0.5448,0.83
0,28,119,0.7563,0.1,smote,BalancedRF,2,0.6134,0.6159,0.5721,0.6207,0.6111,0.6891,0.6215,0.85
0,28,119,0.7563,0.1,smote,BalancedRF,3,0.5462,0.5364,0.5032,0.5172,0.5556,0.7311,0.6249,0.87
0,28,119,0.7563,0.1,smote,BalancedRF,4,0.5798,0.582,0.54,0.5862,0.5778,0.7395,0.636,0.89
0,28,119,0.7563,0.1,smote,BalancedRF,5,0.5546,0.5536,0.515,0.5517,0.5556,0.7647,0.5877,0.83
0,28,119,0.7563,0.1,smote,BalancedRF,6,0.563,0.5592,0.5216,0.5517,0.5667,0.7395,0.592,0.89
0,28,119,0.7563,0.1,smote,BalancedRF,7,0.5294,0.5253,0.4902,0.5172,0.5333,0.7647,0.6033,0.81
0,28,119,0.7563,0.1,smote,BalancedRF,8,0.5378,0.4724,0.4646,0.3448,0.6,0.7479,0.5966,0.85
0,28,119,0.7563,0.1,smote,BalancedRF,9,0.5798,0.5703,0.5349,0.5517,0.5889,0.7563,0.587,0.85
0,28,119,0.7563,0.1,smote,BalancedRF,10,0.5462,0.5364,0.5032,0.5172,0.5556,0.7563,0.5774,0.89
0,28,119,0.7563,0.1,smote,BalancedRF,11,0.5378,0.5425,0.5018,0.5517,0.5333,0.7479,0.5619,0.87
0,28,119,0.7563,0.1,smote,BalancedRF,12,0.5462,0.5598,0.5132,0.5862,0.5333,0.7647,0.6042,0.73
0,28,119,0.7563,0.1,smote,BalancedRF,13,0.521,0.5431,0.4929,0.5862,0.5,0.7647,0.5431,0.87
0,28,119,0.7563,0.1,smote,BalancedRF,14,0.5714,0.5648,0.5283,0.5517,0.5778,0.7815,0.5946,0.79
0,28,119,0.7563,0.1,smote,BalancedRF,15,0.563,0.5358,0.5104,0.4828,0.5889,0.7731,0.5908,0.81
0,28,119,0.7563,0.1,smote,BalancedRF,16,0.4706,0.4981,0.4481,0.5517,0.4444,0.7647,0.6186,0.71
0,28,119,0.7563,0.1,smote,BalancedRF,17,0.5798,0.5703,0.5349,0.5517,0.5889,0.7731,0.608,0.71
0,28,119,0.7563,0.1,smote,BalancedRF,18,0.5714,0.5881,0.538,0.6207,0.5556,0.7731,0.6764,0.87
0,28,119,0.7563,0.1,smote,BalancedRF,19,0.5378,0.5075,0.4853,0.4483,0.5667,0.7647,0.5785,0.81
0,28,119,0.7563,0.1,smote,BalancedRF,20,0.5462,0.5481,0.5084,0.5517,0.5444,0.7815,0.5663,0.83
0,28,119,0.7563,0.1,smote,BalancedRF,21,0.5798,0.5586,0.5293,0.5172,0.6,0.7647,0.5707,0.73
0,28,119,0.7563,0.1,smote,BalancedRF,22,0.5378,0.5192,0.4913,0.4828,0.5556,0.7731,0.5908,0.77
0,28,119,0.7563,0.1,smote,BalancedRF,23,0.563,0.5475,0.5163,0.5172,0.5778,0.7815,0.5891,0.73
0,28,119,0.7563,0.1,smote,BalancedRF,24,0.5714,0.5648,0.5283,0.5517,0.5778,0.7647,0.608,0.77
0,28,119,0.7563,0.1,smote,BalancedRF,25,0.479,0.4803,0.4461,0.4828,0.4778,0.7731,0.6347,0.65
0,28,119,0.7563,0.1,smote,BalancedRF,26,0.5882,0.5875,0.5468,0.5862,0.5889,0.7731,0.6092,0.77
0,28,119,0.7563,0.1,smote,BalancedRF,27,0.5294,0.5136,0.4848,0.4828,0.5444,0.7731,0.6027,0.83
0,28,119,0.7563,0.1,smote,BalancedRF,28,0.5042,0.4969,0.4656,0.4828,0.5111,0.7815,0.5985,0.73
0,28,119,0.7563,0.1,smote,BalancedRF,29,0.5462,0.5481,0.5084,0.5517,0.5444,0.7815,0.573,0.77
0,28,119,0.7563,0.1,smote,BalancedRF,30,0.6218,0.6448,0.5882,0.6897,0.6,0.7563,0.6542,0.65
2,26,112,0.7679,0.1,none,RF_100,1,0.5893,0.424,0.424,0.1154,0.7326,0.7321,0.5036,0.79
2,26,112,0.7679,0.1,none,RF_100,2,0.6696,0.4763,0.4676,0.1154,0.8372,0.7768,0.5809,0.84
2,26,112,0.7679,0.1,none,RF_100,3,0.7321,0.5304,0.5246,0.1538,0.907,0.7946,0.6449,0.76
2,26,112,0.7679,0.1,none,RF_100,4,0.7143,0.5188,0.513,0.1538,0.8837,0.7768,0.627,0.62
2,26,112,0.7679,0.1,none,RF_100,5,0.75,0.542,0.5366,0.1538,0.9302,0.7857,0.5944,0.67
2,26,112,0.7679,0.1,none,RF_100,6,0.7411,0.5496,0.5498,0.1923,0.907,0.7946,0.5818,0.61
2,26,112,0.7679,0.1,none,RF_100,7,0.7589,0.5344,0.5202,0.1154,0.9535,0.7857,0.5845,0.71
2,26,112,0.7679,0.1,none,RF_100,8,0.75,0.5286,0.5146,0.1154,0.9419,0.7857,0.559,0.6
2,26,112,0.7679,0.1,none,RF_100,9,0.7857,0.5653,0.5625,0.1538,0.9767,0.7857,0.5966,0.51
2,26,112,0.7679,0.1,none,RF_100,10,0.7768,0.5729,0.5767,0.1923,0.9535,0.7768,0.6543,0.51
2,26,112,0.7679,0.1,none,RF_100,11,0.7589,0.5479,0.5429,0.1538,0.9419,0.7679,0.6154,0.42
2,26,112,0.7679,0.1,none,RF_100,12,0.7589,0.521,0.4946,0.0769,0.9651,0.7679,0.589,0.52
2,26,112,0.7679,0.1,none,RF_100,13,0.7768,0.5326,0.5049,0.0769,0.9884,0.7768,0.5823,0.49
2,26,112,0.7679,0.1,none,RF_100,14,0.7679,0.5268,0.4997,0.0769,0.9767,0.7768,0.64,0.34
2,26,112,0.7679,0.1,none,RF_100,15,0.75,0.5018,0.4612,0.0385,0.9651,0.7679,0.5546,0.7
2,26,112,0.7679,0.1,none,RF_100,16,0.7321,0.4767,0.4227,0.0,0.9535,0.7679,0.559,0.67
